YEAR,MO,DY,HR,TEMP,PRCP,HMDT,WND_SPD,ATM_PRESS,REF
2024,5,17,6,14.17,0.0,95.94,2.86,98.78,202405
2024,5,17,7,15.15,0.0,92.75,2.59,98.81,202405
2024,5,17,8,16.94,0.0,80.88,2.39,98.81,202405
2024,5,17,9,18.87,0.0,64.69,2.1,98.81,202405
2024,5,17,10,20.01,0.0,57.31,1.69,98.79,202405
2024,5,17,11,20.79,0.0,53.5,1.21,98.75,202405
2024,5,17,12,21.14,0.0,51.94,0.83,98.71,202405
2024,5,17,13,21.23,0.0,52.06,0.88,98.69,202405
2024,5,17,14,20.93,0.0,53.56,1.25,98.69,202405
2024,5,17,15,20.02,0.0,57.69,1.82,98.7,202405
2024,5,17,16,18.22,0.0,67.19,2.64,98.73,202405
2024,5,17,17,15.65,0.0,81.94,3.36,98.74,202405
2024,5,17,18,13.7,0.01,93.12,3.49,98.79,202405
2024,5,17,19,12.93,0.05,95.94,3.56,98.83,202405
2024,5,17,20,12.82,0.02,95.0,3.5,98.86,202405
2024,5,17,21,13.05,0.0,93.06,2.99,98.86,202405
2024,5,17,22,13.51,0.0,91.12,2.98,98.87,202405
2024,5,17,23,13.93,0.0,90.81,3.29,98.87,202405
2024,5,18,0,14.06,0.0,93.0,3.67,98.87,202405
2024,5,18,1,13.99,0.0,96.56,3.92,98.87,202405
2024,5,18,2,13.9,0.0,99.56,4.07,98.92,202405
2024,5,18,3,13.94,0.0,100.0,4.02,98.98,202405
2024,5,18,4,13.9,0.01,100.0,3.85,99.0,202405
2024,5,18,5,14.74,0.0,98.19,3.71,99.03,202405
2024,5,18,6,15.68,0.0,96.19,3.55,99.04,202405
2024,5,18,7,16.9,0.0,94.12,2.96,99.05,202405
2024,5,18,8,18.69,0.0,87.69,2.93,99.05,202405
2024,5,18,9,20.58,0.0,74.62,3.02,99.05,202405
2024,5,18,10,21.4,0.0,68.38,3.16,99.0,202405
2024,5,18,11,21.9,0.0,65.5,3.36,98.99,202405
2024,5,18,12,22.21,0.0,63.81,3.6,98.97,202405
2024,5,18,13,22.36,0.0,63.06,3.82,98.94,202405
2024,5,18,14,22.35,0.0,63.19,4.06,98.95,202405
2024,5,18,15,22.19,0.0,64.06,4.28,98.93,202405
2024,5,18,16,21.77,0.0,66.56,4.4,98.95,202405
2024,5,18,17,20.98,0.0,72.38,4.42,98.98,202405
2024,5,18,18,19.73,0.0,78.81,4.54,98.99,202405
2024,5,18,19,18.77,0.0,81.38,5.0,99.0,202405
2024,5,18,20,18.38,0.0,83.0,5.34,99.04,202405
2024,5,18,21,18.05,0.0,84.75,5.63,99.04,202405
2024,5,18,22,17.73,0.0,86.5,5.83,99.04,202405
2024,5,18,23,17.37,0.01,88.69,5.8,99.07,202405
2024,5,19,0,16.99,0.02,90.94,5.59,99.07,202405
2024,5,19,1,16.64,0.04,93.25,5.24,99.07,202405
2024,5,19,2,16.33,0.1,96.31,4.61,99.1,202405
2024,5,19,3,16.65,0.1,97.38,3.61,99.15,202405
2024,5,19,4,16.83,0.02,94.44,4.57,99.24,202405
2024,5,19,5,16.27,0.0,88.5,6.56,99.36,202405
2024,5,19,6,15.54,0.0,82.88,6.81,99.46,202405
2024,5,19,7,15.76,0.0,79.31,6.13,99.5,202405
2024,5,19,8,16.21,0.0,78.69,5.31,99.56,202405
2024,5,19,9,16.83,0.0,72.12,5.23,99.59,202405
2024,5,19,10,16.92,0.0,69.56,5.05,99.57,202405
2024,5,19,11,16.9,0.0,68.0,4.63,99.55,202405
2024,5,19,12,16.8,0.0,67.0,4.19,99.5,202405
2024,5,19,13,16.67,0.0,65.75,3.81,99.45,202405
2024,5,19,14,16.47,0.0,64.56,3.66,99.4,202405
2024,5,19,15,16.12,0.0,64.19,3.83,99.39,202405
2024,5,19,16,15.61,0.0,64.75,4.15,99.41,202405
2024,5,19,17,14.84,0.0,66.88,4.1,99.39,202405
2024,5,19,18,13.9,0.0,70.75,3.54,99.43,202405
2024,5,19,19,13.54,0.0,71.88,3.31,99.44,202405
2024,5,19,20,13.21,0.0,70.75,3.45,99.44,202405
2024,5,19,21,13.16,0.0,69.56,3.54,99.42,202405
2024,5,19,22,13.12,0.0,68.56,3.57,99.35,202405
2024,5,19,23,13.06,0.0,68.62,3.53,99.31,202405
2024,5,20,0,13.05,0.0,69.75,3.41,99.28,202405
2024,5,20,1,13.15,0.0,71.56,3.1,99.24,202405
2024,5,20,2,13.19,0.0,73.25,3.09,99.23,202405
2024,5,20,3,13.65,0.0,74.25,3.29,99.21,202405
2024,5,20,4,13.99,0.0,76.94,3.42,99.15,202405
2024,5,20,5,14.96,0.0,79.19,3.76,99.08,202405
2024,5,20,6,16.29,0.0,80.5,4.22,99.08,202405
2024,5,20,7,17.37,0.0,84.25,4.33,99.07,202405
2024,5,20,8,18.44,0.02,87.88,4.62,99.09,202405
2024,5,20,9,19.71,0.1,86.94,5.22,99.12,202405
2024,5,20,10,20.39,0.11,85.56,4.95,99.05,202405
2024,5,20,11,20.67,0.05,83.94,5.6,98.93,202405
2024,5,20,12,20.94,0.04,80.25,6.12,98.84,202405
2024,5,20,13,20.89,0.31,78.88,6.16,98.78,202405
2024,5,20,14,20.28,1.15,81.56,6.69,98.77,202405
2024,5,20,15,19.69,0.56,86.44,6.89,98.76,202405
2024,5,20,16,19.9,0.17,87.06,7.59,98.72,202405
2024,5,20,17,19.96,0.17,88.12,7.39,98.67,202405
2024,5,20,18,19.69,0.15,90.56,6.93,98.69,202405
2024,5,20,19,19.49,0.17,91.88,6.52,98.82,202405
2024,5,20,20,18.59,0.06,94.12,5.88,98.98,202405
2024,5,20,21,16.76,0.0,95.88,4.95,99.05,202405
2024,5,20,22,15.39,0.0,95.88,3.44,99.03,202405
2024,5,20,23,14.87,0.0,96.0,2.34,98.99,202405
2024,5,21,0,14.79,0.0,96.19,1.98,98.97,202405
2024,5,21,1,14.7,0.0,97.06,2.29,98.96,202405
2024,5,21,2,14.72,0.0,97.38,3.21,98.93,202405
2024,5,21,3,14.61,0.02,97.62,3.45,98.96,202405
2024,5,21,4,14.5,0.03,97.5,3.38,99.0,202405
2024,5,21,5,14.64,0.02,96.81,4.15,99.03,202405
2024,5,21,6,14.95,0.02,96.06,4.58,98.98,202405
2024,5,21,7,15.7,0.01,95.56,4.56,98.94,202405
2024,5,21,8,16.87,0.0,95.0,4.71,98.87,202405
2024,5,21,9,18.61,0.01,92.06,4.81,98.79,202405
2024,5,21,10,20.64,0.05,84.12,5.43,98.73,202405
2024,5,21,11,21.5,0.09,79.25,6.27,98.69,202405
2024,5,21,12,21.76,0.14,77.19,6.9,98.6,202405
2024,5,21,13,21.73,0.11,77.69,7.2,98.54,202405
2024,5,21,14,21.45,0.14,80.44,7.46,98.43,202405
2024,5,21,15,21.19,0.13,83.62,7.44,98.38,202405
2024,5,21,16,21.05,0.07,84.94,7.98,98.33,202405
2024,5,21,17,21.03,0.04,84.81,8.92,98.28,202405
2024,5,21,18,20.69,0.08,86.69,9.34,98.27,202405
2024,5,21,19,20.58,0.18,88.31,10.03,98.21,202405
2024,5,21,20,20.71,0.29,88.19,10.82,98.16,202405
2024,5,21,21,20.78,0.27,87.94,11.93,98.15,202405
2024,5,21,22,20.66,0.32,88.94,12.57,98.11,202405
2024,5,21,23,20.57,0.36,90.06,12.16,98.06,202405
2024,5,22,0,19.91,0.24,92.31,10.21,98.07,202405
2024,5,22,1,18.78,0.06,88.38,8.55,98.1,202405
2024,5,22,2,17.08,0.0,81.88,8.24,98.22,202405
2024,5,22,3,15.69,0.0,84.69,7.27,98.27,202405
2024,5,22,4,14.93,0.0,87.62,6.86,98.33,202405
2024,5,22,5,14.73,0.0,88.25,6.56,98.44,202405
2024,5,22,6,14.99,0.0,83.94,7.16,98.56,202405
2024,5,22,7,15.45,0.0,79.31,7.55,98.61,202405
2024,5,22,8,16.12,0.0,76.44,7.96,98.65,202405
2024,5,22,9,16.83,0.0,73.81,8.15,98.66,202405
2024,5,22,10,17.57,0.0,70.56,7.95,98.67,202405
2024,5,22,11,18.12,0.0,67.88,7.81,98.7,202405
2024,5,22,12,18.41,0.0,66.12,7.4,98.69,202405
2024,5,22,13,18.58,0.0,64.94,7.57,98.77,202405
2024,5,22,14,18.56,0.0,64.12,7.8,98.84,202405
2024,5,22,15,18.48,0.0,63.19,7.54,98.9,202405
2024,5,22,16,18.34,0.0,62.5,6.84,98.89,202405
2024,5,22,17,17.99,0.0,63.88,5.95,98.92,202405
2024,5,22,18,17.23,0.0,68.88,5.14,98.93,202405
2024,5,22,19,16.3,0.0,74.12,4.75,98.96,202405
2024,5,22,20,15.87,0.0,77.56,4.4,99.03,202405
2024,5,22,21,15.44,0.0,80.44,4.18,99.07,202405
2024,5,22,22,14.97,0.0,83.12,4.09,99.12,202405
2024,5,22,23,14.6,0.0,85.0,4.16,99.17,202405
2024,5,23,0,14.34,0.0,86.38,4.42,99.22,202405
2024,5,23,1,14.1,0.0,87.06,4.47,99.21,202405
2024,5,23,2,13.86,0.0,87.06,4.34,99.16,202405
2024,5,23,3,13.58,0.0,86.81,4.26,99.07,202405
2024,5,23,4,13.25,0.0,88.5,3.25,99.14,202405
2024,5,23,5,13.96,0.0,87.81,1.96,99.28,202405
2024,5,23,6,14.83,0.0,84.5,1.73,99.33,202405
2024,5,23,7,16.02,0.0,81.5,1.47,99.3,202405
2024,5,23,8,18.34,0.0,67.31,0.86,99.28,202405
2024,5,23,9,20.02,0.0,51.88,0.62,99.27,202405
2024,5,23,10,20.52,0.0,49.31,0.98,99.29,202405
2024,5,23,11,20.68,0.0,49.75,1.76,99.29,202405
2024,5,23,12,21.25,0.0,47.88,1.6,99.25,202405
2024,5,23,13,21.8,0.0,46.19,1.2,99.2,202405
2024,5,23,14,21.77,0.0,46.88,1.22,99.14,202405
2024,5,23,15,21.12,0.0,50.12,1.86,99.11,202405
2024,5,23,16,19.66,0.0,56.88,2.94,99.08,202405
2024,5,23,17,17.99,0.0,64.0,4.02,99.1,202405
2024,5,23,18,16.46,0.0,69.12,4.51,99.13,202405
2024,5,23,19,15.75,0.0,69.5,4.82,99.12,202405
2024,5,23,20,15.74,0.0,69.12,5.06,99.13,202405
2024,5,23,21,15.83,0.0,71.0,5.16,99.11,202405
2024,5,23,22,15.85,0.0,73.81,5.27,99.03,202405
2024,5,23,23,15.65,0.0,77.81,5.14,99.02,202405
2024,5,24,0,15.33,0.0,82.62,4.64,99.0,202405
2024,5,24,1,15.13,0.0,86.75,4.17,99.01,202405
2024,5,24,2,15.08,0.0,90.56,4.06,98.99,202405
2024,5,24,3,14.94,0.0,94.19,4.15,98.97,202405
2024,5,24,4,14.94,0.0,97.0,4.37,98.97,202405
2024,5,24,5,15.75,0.01,95.31,4.96,98.99,202405
2024,5,24,6,16.43,0.0,94.56,4.74,99.0,202405
2024,5,24,7,17.36,0.0,92.69,4.42,99.0,202405
2024,5,24,8,18.51,0.0,87.19,4.83,98.95,202405
2024,5,24,9,19.0,0.0,83.94,5.2,98.9,202405
2024,5,24,10,19.4,0.0,81.5,5.56,98.85,202405
2024,5,24,11,19.73,0.02,80.25,5.63,98.82,202405
2024,5,24,12,20.1,0.03,79.62,5.41,98.74,202405
2024,5,24,13,20.24,0.03,80.75,5.22,98.68,202405
2024,5,24,14,20.26,0.03,82.62,5.24,98.62,202405
2024,5,24,15,20.09,0.03,85.06,5.53,98.57,202405
2024,5,24,16,19.7,0.06,87.94,6.16,98.5,202405
2024,5,24,17,19.31,0.03,91.12,7.48,98.39,202405
2024,5,24,18,18.9,0.03,94.06,8.9,98.28,202405
2024,5,24,19,18.3,0.01,97.06,8.98,98.21,202405
2024,5,24,20,17.8,0.05,98.38,7.08,98.36,202405
2024,5,24,21,17.63,0.57,98.19,6.14,98.53,202405
2024,5,24,22,17.69,5.76,97.44,6.62,98.48,202405
2024,5,24,23,17.5,1.54,96.69,6.43,98.4,202405
2024,5,25,0,16.87,0.16,96.12,5.69,98.45,202405
2024,5,25,1,16.15,0.02,88.44,5.81,98.55,202405
2024,5,25,2,15.28,0.0,82.62,7.03,98.65,202405
2024,5,25,3,14.16,0.0,85.12,7.2,98.75,202405
2024,5,25,4,13.2,0.0,88.5,6.51,98.84,202405
2024,5,25,5,12.94,0.0,87.75,5.52,98.94,202405
2024,5,25,6,13.25,0.0,80.25,5.36,99.02,202405
2024,5,25,7,13.7,0.0,74.0,4.5,99.1,202405
2024,5,25,8,14.37,0.0,70.0,3.48,99.12,202405
2024,5,25,9,15.12,0.0,67.81,2.76,99.12,202405
2024,5,25,10,15.93,0.0,64.81,2.22,99.12,202405
2024,5,25,11,17.0,0.0,58.12,1.7,99.11,202405
2024,5,25,12,17.8,0.0,53.62,1.45,99.09,202405
2024,5,25,13,17.97,0.0,54.06,1.64,99.07,202405
2024,5,25,14,17.92,0.0,55.12,1.86,99.1,202405
2024,5,25,15,17.52,0.0,57.5,2.24,99.12,202405
2024,5,25,16,16.81,0.0,60.62,2.64,99.1,202405
2024,5,25,17,15.95,0.0,64.56,2.82,99.12,202405
2024,5,25,18,14.73,0.0,69.56,2.97,99.14,202405
2024,5,25,19,13.76,0.0,70.75,3.47,99.13,202405
2024,5,25,20,13.6,0.0,68.75,3.95,99.14,202405
2024,5,25,21,13.63,0.0,68.5,4.05,99.11,202405
2024,5,25,22,13.74,0.0,69.31,4.09,99.09,202405
2024,5,25,23,14.03,0.0,70.44,4.1,99.06,202405
2024,5,26,0,14.21,0.0,72.56,4.25,99.0,202405
2024,5,26,1,14.15,0.0,75.31,4.56,98.91,202405
2024,5,26,2,13.94,0.0,78.38,4.48,98.92,202405
2024,5,26,3,13.83,0.0,80.56,4.85,98.89,202405
2024,5,26,4,13.48,0.0,84.5,4.82,98.89,202405
2024,5,26,5,13.75,0.0,86.06,5.4,98.85,202405
2024,5,26,6,13.96,0.0,87.25,5.86,98.82,202405
2024,5,26,7,14.15,0.0,88.31,6.53,98.71,202405
2024,5,26,8,14.56,0.0,88.25,7.86,98.48,202405
2024,5,26,9,14.85,0.07,89.44,7.31,98.34,202405
2024,5,26,10,14.92,0.94,92.31,5.01,98.41,202405
2024,5,26,11,15.32,1.84,92.62,7.44,98.24,202405
2024,5,26,12,16.15,0.59,94.06,8.78,98.05,202405
2024,5,26,13,17.24,0.49,95.62,7.58,97.9,202405
2024,5,26,14,17.9,0.64,97.06,6.77,97.85,202405
2024,5,26,15,18.44,0.32,96.69,7.11,97.83,202405
2024,5,26,16,18.87,0.31,94.88,7.52,97.79,202405
2024,5,26,17,19.05,0.36,93.56,7.43,97.75,202405
2024,5,26,18,18.73,0.17,91.38,6.93,97.78,202405
2024,5,26,19,17.69,0.06,89.5,6.64,97.84,202405
2024,5,26,20,16.01,0.01,88.38,6.6,97.88,202405
2024,5,26,21,14.68,0.0,90.19,6.52,98.01,202405
2024,5,26,22,14.18,0.0,90.19,6.84,98.01,202405
2024,5,26,23,14.03,0.0,88.94,7.05,97.99,202405
2024,5,27,0,13.8,0.0,88.31,6.9,97.94,202405
2024,5,27,1,13.44,0.0,88.81,6.7,97.91,202405
2024,5,27,2,13.07,0.0,89.75,6.69,97.9,202405
2024,5,27,3,12.59,0.0,90.62,6.6,97.94,202405
2024,5,27,4,12.3,0.0,90.44,6.66,97.99,202405
2024,5,27,5,12.42,0.0,88.12,7.17,98.06,202405
2024,5,27,6,13.03,0.0,84.25,8.06,98.12,202405
2024,5,27,7,14.07,0.0,80.44,8.52,98.16,202405
2024,5,27,8,15.24,0.0,76.38,8.76,98.22,202405
2024,5,27,9,16.01,0.0,74.56,8.55,98.28,202405
2024,5,27,10,16.39,0.01,74.81,8.03,98.39,202405
2024,5,27,11,16.51,0.01,76.25,7.45,98.45,202405
2024,5,27,12,16.73,0.02,76.94,6.85,98.5,202405
2024,5,27,13,16.97,0.01,76.81,6.27,98.54,202405
2024,5,27,14,17.34,0.02,76.0,5.91,98.57,202405
2024,5,27,15,17.51,0.06,75.62,5.64,98.58,202405
2024,5,27,16,17.6,0.06,75.31,5.28,98.63,202405
2024,5,27,17,17.43,0.03,76.38,4.61,98.68,202405
2024,5,27,18,16.76,0.0,80.44,3.7,98.74,202405
2024,5,27,19,15.87,0.0,82.56,3.32,98.8,202405
2024,5,27,20,15.4,0.0,84.19,3.17,98.9,202405
2024,5,27,21,15.05,0.19,87.06,3.34,98.96,202405
2024,5,27,22,14.64,0.04,89.56,3.17,98.98,202405
2024,5,27,23,13.95,0.0,91.06,2.76,98.95,202405
2024,5,28,0,13.48,0.0,92.12,2.56,98.95,202405
2024,5,28,1,13.13,0.0,92.56,2.66,99.0,202405
2024,5,28,2,12.86,0.0,92.81,2.82,99.03,202405
2024,5,28,3,12.65,0.0,93.31,2.94,99.07,202405
2024,5,28,4,12.52,0.0,94.19,3.26,99.12,202405
2024,5,28,5,13.23,0.0,92.5,3.7,99.18,202405
2024,5,28,6,13.86,0.0,90.81,3.5,99.24,202405
2024,5,28,7,14.98,0.0,84.44,3.1,99.26,202405
2024,5,28,8,15.9,0.0,79.94,2.78,99.31,202405
2024,5,28,9,16.75,0.0,75.25,2.67,99.32,202405
2024,5,28,10,17.46,0.0,71.06,2.86,99.32,202405
2024,5,28,11,17.89,0.02,68.69,3.08,99.3,202405
2024,5,28,12,17.95,0.08,68.12,3.36,99.27,202405
2024,5,28,13,17.54,0.11,70.38,3.74,99.24,202405
2024,5,28,14,17.04,0.07,73.5,4.15,99.2,202405
2024,5,28,15,16.65,0.06,76.25,4.28,99.23,202405
2024,5,28,16,16.21,0.1,79.12,4.38,99.29,202405
2024,5,28,17,15.59,0.17,81.81,4.35,99.36,202405
2024,5,28,18,14.94,0.19,84.88,4.46,99.43,202405
2024,5,28,19,14.29,0.18,88.19,4.79,99.48,202405
2024,5,28,20,13.71,0.23,91.75,5.11,99.51,202405
2024,5,28,21,13.25,0.27,94.25,5.35,99.51,202405
2024,5,28,22,12.89,0.12,94.88,5.79,99.51,202405
2024,5,28,23,12.51,0.01,93.94,6.63,99.53,202405
2024,5,29,0,12.16,0.01,93.81,7.19,99.57,202405
2024,5,29,1,12.13,0.01,93.44,7.39,99.59,202405
2024,5,29,2,12.21,0.12,94.25,7.17,99.68,202405
2024,5,29,3,12.58,0.4,93.31,7.09,99.74,202405
2024,5,29,4,12.79,0.47,93.0,6.82,99.8,202405
2024,5,29,5,12.98,0.42,92.38,6.28,99.87,202405
2024,5,29,6,13.23,0.38,90.62,5.68,99.94,202405
2024,5,29,7,13.58,0.21,89.62,5.0,100.02,202405
2024,5,29,8,14.08,0.04,87.62,4.52,100.04,202405
2024,5,29,9,14.98,0.0,82.44,4.72,100.06,202405
2024,5,29,10,15.58,0.0,77.38,5.48,100.07,202405
2024,5,29,11,15.76,0.0,74.56,6.26,100.08,202405
2024,5,29,12,15.7,0.0,73.25,6.63,100.07,202405
2024,5,29,13,15.48,0.0,73.62,6.7,100.05,202405
2024,5,29,14,15.18,0.0,75.0,6.6,100.04,202405
2024,5,29,15,14.9,0.0,75.94,6.39,100.03,202405
2024,5,29,16,14.6,0.0,75.0,6.15,100.03,202405
2024,5,29,17,14.13,0.0,71.81,6.02,100.03,202405
2024,5,29,18,13.26,0.0,70.62,5.5,100.05,202405
2024,5,29,19,12.12,0.0,73.25,5.17,100.08,202405
2024,5,29,20,11.69,0.0,73.88,5.33,100.14,202405
2024,5,29,21,11.45,0.0,75.19,5.42,100.18,202405
2024,5,29,22,11.35,0.0,75.75,5.46,100.19,202405
2024,5,29,23,11.19,0.0,77.44,5.26,100.2,202405
2024,5,30,0,11.01,0.0,79.5,5.19,100.16,202405
2024,5,30,1,10.86,0.0,81.69,5.14,100.13,202405
2024,5,30,2,10.74,0.0,83.19,5.14,100.13,202405
2024,5,30,3,10.51,0.0,85.0,5.07,100.14,202405
2024,5,30,4,10.45,0.0,86.25,5.0,100.19,202405
2024,5,30,5,11.57,0.0,83.81,4.67,100.21,202405
2024,5,30,6,12.58,0.0,80.31,4.52,100.28,202405
2024,5,30,7,13.35,0.0,71.88,4.28,100.29,202405
2024,5,30,8,13.81,0.0,66.56,4.32,100.3,202405
2024,5,30,9,14.24,0.0,62.06,4.29,100.28,202405
2024,5,30,10,14.63,0.0,58.69,4.01,100.3,202405
2024,5,30,11,14.99,0.0,56.69,3.67,100.29,202405
2024,5,30,12,15.21,0.0,56.0,3.3,100.25,202405
2024,5,30,13,15.32,0.0,55.81,3.07,100.21,202405
2024,5,30,14,15.3,0.0,55.94,3.05,100.16,202405
2024,5,30,15,15.15,0.0,55.75,3.09,100.11,202405
2024,5,30,16,14.88,0.0,55.5,2.97,100.06,202405
2024,5,30,17,14.38,0.0,56.62,3.03,100.0,202405
2024,5,30,18,13.35,0.0,64.31,2.75,100.02,202405
2024,5,30,19,12.25,0.0,66.69,2.69,100.08,202405
2024,5,30,20,11.88,0.0,67.12,2.92,100.12,202405
2024,5,30,21,11.62,0.0,69.38,3.72,100.1,202405
2024,5,30,22,11.51,0.0,73.06,4.59,100.06,202405
2024,5,30,23,11.47,0.0,78.19,4.69,100.06,202405
2024,5,31,0,11.47,0.0,83.31,4.19,100.07,202405
2024,5,31,1,11.59,0.0,85.81,3.87,100.12,202405
2024,5,31,2,11.68,0.0,86.06,4.13,100.16,202405
2024,5,31,3,11.62,0.0,87.44,4.36,100.17,202405
2024,5,31,4,11.64,0.0,88.69,4.65,100.18,202405
2024,5,31,5,12.73,0.0,85.62,4.85,100.21,202405
2024,5,31,6,13.69,0.0,83.56,4.89,100.26,202405
2024,5,31,7,14.74,0.0,83.38,3.98,100.29,202405
2024,5,31,8,16.27,0.0,80.81,3.64,100.29,202405
2024,5,31,9,18.35,0.0,67.5,3.49,100.25,202405
2024,5,31,10,19.27,0.0,61.62,3.35,100.24,202405
2024,5,31,11,19.76,0.0,59.31,3.34,100.19,202405
2024,5,31,12,20.09,0.0,58.31,3.42,100.13,202405
2024,5,31,13,20.15,0.0,58.31,3.73,100.01,202405
2024,5,31,14,19.9,0.0,59.38,4.22,99.89,202405
2024,5,31,15,19.73,0.0,59.94,4.71,99.87,202405
2024,5,31,16,19.61,0.0,60.25,4.95,99.88,202405
2024,5,31,17,19.12,0.0,64.81,4.6,99.86,202405
2024,5,31,18,18.08,0.0,70.56,4.18,99.82,202405
2024,5,31,19,17.04,0.0,72.25,4.36,99.8,202405
2024,5,31,20,16.57,0.0,73.19,4.56,99.82,202405
2024,5,31,21,16.11,0.0,74.69,4.75,99.84,202405
2024,5,31,22,15.65,0.0,76.62,4.9,99.81,202405
2024,5,31,23,15.25,0.0,78.88,4.92,99.8,202405
2024,6,1,0,14.87,0.0,80.81,4.89,99.79,202406
2024,6,1,1,14.55,0.0,82.31,4.89,99.74,202406
2024,6,1,2,14.15,0.0,83.75,4.89,99.73,202406
2024,6,1,3,13.84,0.0,85.06,4.88,99.7,202406
2024,6,1,4,13.78,0.0,85.75,4.86,99.69,202406
2024,6,1,5,14.22,0.0,84.38,5.0,99.68,202406
2024,6,1,6,14.7,0.0,83.31,4.85,99.69,202406
2024,6,1,7,15.23,0.0,83.06,4.33,99.65,202406
2024,6,1,8,15.94,0.0,82.88,4.09,99.6,202406
2024,6,1,9,16.64,0.27,82.19,4.16,99.59,202406
2024,6,1,10,16.69,1.11,84.75,3.97,99.58,202406
2024,6,1,11,16.43,1.27,90.06,3.56,99.48,202406
2024,6,1,12,16.21,1.93,93.44,4.09,99.35,202406
2024,6,1,13,16.08,3.38,95.56,5.01,99.24,202406
2024,6,1,14,16.17,5.38,96.75,5.38,99.14,202406
2024,6,1,15,16.42,5.81,97.31,5.34,99.06,202406
2024,6,1,16,16.66,3.76,97.38,5.27,98.99,202406
2024,6,1,17,16.82,1.66,97.62,5.26,98.97,202406
2024,6,1,18,16.94,1.02,97.62,5.11,99.0,202406
2024,6,1,19,16.73,0.69,98.5,4.32,99.02,202406
2024,6,1,20,16.54,0.59,98.19,4.02,99.07,202406
2024,6,1,21,16.01,0.4,97.69,3.82,99.11,202406
2024,6,1,22,15.12,0.18,96.81,4.05,99.14,202406
2024,6,1,23,13.97,0.08,96.0,5.04,99.16,202406
2024,6,2,0,13.19,0.01,96.06,5.6,99.16,202406
2024,6,2,1,12.87,0.01,95.81,5.78,99.18,202406
2024,6,2,2,12.75,0.01,96.12,5.45,99.23,202406
2024,6,2,3,12.89,0.0,95.75,5.07,99.26,202406
2024,6,2,4,12.8,0.0,96.5,4.32,99.33,202406
2024,6,2,5,13.46,0.0,94.62,4.16,99.41,202406
2024,6,2,6,14.12,0.01,92.88,3.54,99.47,202406
2024,6,2,7,14.98,0.01,90.75,3.15,99.53,202406
2024,6,2,8,15.65,0.01,88.56,2.57,99.54,202406
2024,6,2,9,16.26,0.0,85.94,2.19,99.52,202406
2024,6,2,10,16.76,0.0,83.69,2.08,99.51,202406
2024,6,2,11,17.23,0.0,80.88,1.99,99.48,202406
2024,6,2,12,17.73,0.0,77.56,2.0,99.46,202406
2024,6,2,13,17.93,0.0,75.75,2.27,99.45,202406
2024,6,2,14,17.94,0.0,74.69,2.47,99.4,202406
2024,6,2,15,17.85,0.0,73.94,2.48,99.37,202406
2024,6,2,16,17.76,0.0,73.12,2.3,99.34,202406
2024,6,2,17,17.41,0.0,74.69,2.08,99.32,202406
2024,6,2,18,16.55,0.0,81.31,1.81,99.32,202406
2024,6,2,19,15.44,0.0,85.31,1.78,99.32,202406
2024,6,2,20,15.12,0.0,84.88,1.77,99.35,202406
2024,6,2,21,14.9,0.0,84.81,1.81,99.37,202406
2024,6,2,22,14.69,0.0,85.31,1.81,99.35,202406
2024,6,2,23,14.44,0.0,86.62,1.81,99.35,202406
2024,6,3,0,14.12,0.0,88.5,2.05,99.35,202406
2024,6,3,1,13.78,0.0,90.75,2.46,99.32,202406
2024,6,3,2,13.58,0.0,92.44,2.98,99.29,202406
2024,6,3,3,13.62,0.0,93.5,3.53,99.24,202406
2024,6,3,4,13.78,0.0,94.31,3.82,99.25,202406
2024,6,3,5,14.82,0.0,91.44,4.24,99.24,202406
2024,6,3,6,15.33,0.0,91.19,4.35,99.23,202406
2024,6,3,7,16.02,0.0,90.56,4.19,99.21,202406
2024,6,3,8,17.46,0.0,87.44,4.59,99.16,202406
2024,6,3,9,19.25,0.0,82.19,5.1,99.11,202406
2024,6,3,10,20.36,0.0,79.06,5.15,99.04,202406
2024,6,3,11,21.15,0.0,76.81,5.1,98.97,202406
2024,6,3,12,21.62,0.01,75.69,5.03,98.88,202406
2024,6,3,13,22.01,0.02,74.75,5.08,98.82,202406
2024,6,3,14,21.99,0.03,75.38,5.04,98.74,202406
2024,6,3,15,21.9,0.72,78.12,4.54,98.7,202406
2024,6,3,16,21.8,3.23,81.5,4.17,98.68,202406
2024,6,3,17,21.29,3.91,85.69,4.16,98.68,202406
2024,6,3,18,20.35,2.87,89.81,4.81,98.7,202406
2024,6,3,19,19.97,1.37,92.06,5.53,98.71,202406
2024,6,3,20,19.9,0.51,92.88,6.13,98.72,202406
2024,6,3,21,19.82,0.19,92.5,6.62,98.72,202406
2024,6,3,22,19.51,0.1,93.06,6.86,98.71,202406
2024,6,3,23,19.11,0.02,94.31,6.58,98.71,202406
2024,6,4,0,18.8,0.0,95.0,6.13,98.71,202406
2024,6,4,1,18.55,0.0,95.62,5.7,98.7,202406
2024,6,4,2,18.3,0.0,96.31,5.42,98.67,202406
2024,6,4,3,18.26,0.0,96.69,5.24,98.68,202406
2024,6,4,4,18.1,0.01,97.19,5.04,98.72,202406
2024,6,4,5,18.2,0.01,96.69,4.98,98.78,202406
2024,6,4,6,18.46,0.0,95.88,4.83,98.83,202406
2024,6,4,7,18.9,0.0,94.5,4.79,98.86,202406
2024,6,4,8,19.54,0.0,92.5,4.94,98.86,202406
2024,6,4,9,20.55,0.02,87.0,5.01,98.87,202406
